Learning rate = 10.0
Epoch 1
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
10.0 | 6.0 | 8.0 | -1 | 100.0 |  -80.0 | -80.0 | 410.0 | -530.0 | 0 |  1 | 1 | 10.0 | 100.0 | 60.0 | 80.0 | -10.0

4.0 | 10.0 | 6.0 | -1 | 200.0 |  -20.0 | 0.0 | 400.0 | 200.0 | 1 |  0 | -1 | -10.0 | -40.0 | -100.0 | -60.0 | 10.0

7.0 | 8.0 | 3.0 | -1 | 160.0 |  -120.0 | -60.0 | 410.0 | -430.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 230.0 |  -40.0 | -30.0 | 400.0 | -720.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 230.0 |  -40.0 | -30.0 | 400.0 | 950.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 230.0 |  -40.0 | -30.0 | 400.0 | -450.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 230.0 |  -40.0 | -30.0 | 400.0 | 1140.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 230.0 |  -40.0 | -30.0 | 400.0 | 450.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 190.0 |  -50.0 | -40.0 | 410.0 | 90.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 190.0 |  -50.0 | -40.0 | 410.0 | -780.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 190.0 |  -50.0 | -40.0 | 410.0 | 1040.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 190.0 |  -50.0 | -40.0 | 410.0 | 100.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 50.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | -120.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 2.0 | 3.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 760.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | -1200.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 260.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | -680.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 90.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

3.0 | 2.0 | 0.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | -170.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 5.0 | 1.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 90.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 16
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | -1330.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 450.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | -1210.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 60.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | -470.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 50.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | -1320.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 630.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 150.0 |  -100.0 | -40.0 | 420.0 | 20.0 | 1 |  0 | -1 | -10.0 | -40.0 | -0.0 | -40.0 | 10.0

10.0 | 6.0 | 8.0 | -1 | 110.0 |  -100.0 | -80.0 | 430.0 | -570.0 | 0 |  1 | 1 | 10.0 | 100.0 | 60.0 | 80.0 | -10.0

4.0 | 10.0 | 6.0 | -1 | 210.0 |  -40.0 | 0.0 | 420.0 | 20.0 | 1 |  0 | -1 | -10.0 | -40.0 | -100.0 | -60.0 | 10.0

7.0 | 8.0 | 3.0 | -1 | 170.0 |  -140.0 | -60.0 | 430.0 | -540.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 240.0 |  -60.0 | -30.0 | 420.0 | -930.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 240.0 |  -60.0 | -30.0 | 420.0 | 810.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 240.0 |  -60.0 | -30.0 | 420.0 | -540.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 240.0 |  -60.0 | -30.0 | 420.0 | 1140.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 240.0 |  -60.0 | -30.0 | 420.0 | 450.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 200.0 |  -70.0 | -40.0 | 430.0 | -30.0 | 0 |  1 | 1 | 10.0 | 60.0 | 80.0 | 60.0 | -10.0

1.0 | 4.0 | 9.0 | -1 | 260.0 |  10.0 | 20.0 | 420.0 | 60.0 | 1 |  0 | -1 | -10.0 | -10.0 | -40.0 | -90.0 | 10.0

9.0 | 2.0 | 4.0 | -1 | 250.0 |  -30.0 | -70.0 | 430.0 | 1480.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 250.0 |  -30.0 | -70.0 | 430.0 | 420.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 210.0 |  -80.0 | -70.0 | 440.0 | 490.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 210.0 |  -80.0 | -70.0 | 440.0 | -30.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 2.0 | 3.0 | -1 | 210.0 |  -80.0 | -70.0 | 440.0 | 1290.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 210.0 |  -80.0 | -70.0 | 440.0 | -1150.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 210.0 |  -80.0 | -70.0 | 440.0 | 890.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 210.0 |  -80.0 | -70.0 | 440.0 | -800.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 210.0 |  -80.0 | -70.0 | 440.0 | 370.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

3.0 | 2.0 | 0.0 | -1 | 210.0 |  -80.0 | -70.0 | 440.0 | 30.0 | 1 |  0 | -1 | -10.0 | -30.0 | -20.0 | -0.0 | 10.0

7.0 | 5.0 | 1.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | 240.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 17
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | -1540.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | 480.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | -1240.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | 180.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | -470.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | 230.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | -1500.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | 720.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | -10.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 6.0 | 8.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | 190.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 10.0 | 6.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | -1150.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 8.0 | 3.0 | -1 | 180.0 |  -100.0 | -70.0 | 450.0 | -200.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 250.0 |  -20.0 | -40.0 | 440.0 | -590.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 250.0 |  -20.0 | -40.0 | 440.0 | 1240.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 250.0 |  -20.0 | -40.0 | 440.0 | -430.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 250.0 |  -20.0 | -40.0 | 440.0 | 1260.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 250.0 |  -20.0 | -40.0 | 440.0 | 500.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 210.0 |  -30.0 | -50.0 | 450.0 | 270.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 210.0 |  -30.0 | -50.0 | 450.0 | -810.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 210.0 |  -30.0 | -50.0 | 450.0 | 1180.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 210.0 |  -30.0 | -50.0 | 450.0 | 240.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 230.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | -110.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 2.0 | 3.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 930.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | -1110.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 530.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | -740.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 190.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

3.0 | 2.0 | 0.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | -110.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 5.0 | 1.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 280.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 18
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | -1200.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 560.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | -1060.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 270.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | -450.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 330.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | -1270.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 740.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 170.0 |  -80.0 | -50.0 | 460.0 | 20.0 | 1 |  0 | -1 | -10.0 | -40.0 | -0.0 | -40.0 | 10.0

10.0 | 6.0 | 8.0 | -1 | 130.0 |  -80.0 | -90.0 | 470.0 | -370.0 | 0 |  1 | 1 | 10.0 | 100.0 | 60.0 | 80.0 | -10.0

4.0 | 10.0 | 6.0 | -1 | 230.0 |  -20.0 | -10.0 | 460.0 | 200.0 | 1 |  0 | -1 | -10.0 | -40.0 | -100.0 | -60.0 | 10.0

7.0 | 8.0 | 3.0 | -1 | 190.0 |  -120.0 | -70.0 | 470.0 | -310.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 260.0 |  -40.0 | -40.0 | 460.0 | -800.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 260.0 |  -40.0 | -40.0 | 460.0 | 1100.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 260.0 |  -40.0 | -40.0 | 460.0 | -520.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 260.0 |  -40.0 | -40.0 | 460.0 | 1260.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 260.0 |  -40.0 | -40.0 | 460.0 | 500.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 220.0 |  -50.0 | -50.0 | 470.0 | 150.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 220.0 |  -50.0 | -50.0 | 470.0 | -900.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 220.0 |  -50.0 | -50.0 | 470.0 | 1210.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 220.0 |  -50.0 | -50.0 | 470.0 | 160.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 180.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | -110.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 2.0 | 3.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 970.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | -1270.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 470.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | -780.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 180.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

3.0 | 2.0 | 0.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | -140.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 5.0 | 1.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 230.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 19
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | -1390.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 590.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | -1250.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 210.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | -500.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 240.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | -1430.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 790.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 180.0 |  -100.0 | -50.0 | 480.0 | 40.0 | 1 |  0 | -1 | -10.0 | -40.0 | -0.0 | -40.0 | 10.0

10.0 | 6.0 | 8.0 | -1 | 140.0 |  -100.0 | -90.0 | 490.0 | -410.0 | 0 |  1 | 1 | 10.0 | 100.0 | 60.0 | 80.0 | -10.0

4.0 | 10.0 | 6.0 | -1 | 240.0 |  -40.0 | -10.0 | 480.0 | 20.0 | 1 |  0 | -1 | -10.0 | -40.0 | -100.0 | -60.0 | 10.0

7.0 | 8.0 | 3.0 | -1 | 200.0 |  -140.0 | -70.0 | 490.0 | -420.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 270.0 |  -60.0 | -40.0 | 480.0 | -1010.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 270.0 |  -60.0 | -40.0 | 480.0 | 960.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 270.0 |  -60.0 | -40.0 | 480.0 | -610.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 270.0 |  -60.0 | -40.0 | 480.0 | 1260.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 270.0 |  -60.0 | -40.0 | 480.0 | 500.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 230.0 |  -70.0 | -50.0 | 490.0 | 30.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 230.0 |  -70.0 | -50.0 | 490.0 | -990.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 230.0 |  -70.0 | -50.0 | 490.0 | 1240.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 230.0 |  -70.0 | -50.0 | 490.0 | 80.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | 130.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | -110.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 2.0 | 3.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | 1010.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | -1430.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | 410.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | -820.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | 170.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

3.0 | 2.0 | 0.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | -170.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 5.0 | 1.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | 180.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 20
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | -1580.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 190.0 |  -120.0 | -50.0 | 500.0 | 620.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

